tm_id,tm_name,understat_id,understat_name
651551,Georgiy Karginov,11428,Georgiy Karginov
481468,Lev Skvortsov,11427,Lev Skvortsov
707809,Joël Schingtienne,13006,Joël Schingtienne
668606,Yuito Suzuki,11354,Yuito Suzuki
666168,Dario Gebuhr,11511,Dario Gebuhr
913085,Néné Gbamblé,11485,Néné Gbamblé
567597,Odeluga Offiah,10453,Odeluga Offiah
989819,Ivane Chegra,11493,Ivane Chegra
937958,Lamine Yamal,11527,Lamine Yamal
787152,Veit Stange,11535,Veit Stange
370701,Michele Cerofolini,4956,Michele Cerofolini
453865,Kimberly Ezekwem,11483,Kimberly Ezekwem
650993,Filippo Missori,10076,Filippo Missori
813137,Niccolò Pisilli,11470,Niccolò Pisilli
663189,Eniss Shabani,10508,Eniss Shabani
623249,Minkail Matsuev,11438,Minkail Matsuev
703626,Cameron Peupion,11544,Cameron Peupion
715357,Aleksey Baranovskiy,11573,Aleksey Baranovskiy
1004681,Tony Strata,11517,Tony Strata
931185,Luka Tsulukidze,10631,Luka Tsulukidze
669511,Jorge Pascual,11419,Jorge Pascual
553282,Tjark Ernst,10410,Tjark Ernst
688641,Tony Rölke,11602,Tony Rölke
706617,Julian Eitschberger,10544,Julian Eitschberger
819636,Dzenan Pejcinovic,11227,Dzenan Pejcinovic
820261,Pascal Klemens,11392,Pascal Klemens
917101,Rudy Kohon,9627,Rudy Kohon
934154,Amine Messoussa,11579,Amine Messoussa
1038821,Fallou Fall,11550,Fallou Fall
1054839,Mamadou Diakhon,11613,Mamadou Diakhon
926235,Samuel Koeberlé,10580,Samuel Koeberle
568242,Lachezar Kotev,11577,Lachezar Kotev
686457,Sergey Gorshkov,11558,Sergey Gorshkov
712560,Mikhail Sukhoruchenko,10583,Mikhail Sukhoruchenko
867688,Jack Hinshelwood,11269,Jack Hinshelwood
747951,Shea Charles,11594,Shea Charles
907215,George Abbott,11509,George Abbott
933900,Samuel Amo-Ameyaw,11618,Samuel Amo-Ameyaw
1056655,Rubén Quintanilla,11620,Rubén Quintanilla
1072902,Andrea Dacourt,11623,Andréa Dacourt
982859,Théo Trinker,11516,Théo Trinker
569374,Thibault Tamas,11257,Thibault Tamas
917104,Derek Mazou-Sacko,9625,Derek Mazou-Sacko
958647,Ümit Akdağ,13033,Ümit Akdag
706618,Vladislav Saus,11606,Vladislav Saus
637540,Ulvi Babaev,11621,Ulvi Babaev
686825,Danila Kalin,11622,Danila Kalin
985441,Ilya Ishkov,11533,Ilya Ishkov
767229,Diego Hormigo,11265,Diego Hormigo
622031,Tommaso De Nipoti,10336,Tommaso De Nipoti
641036,Samuel Ntanda,11627,Samuel Ntanda
858719,Telasco Segovia,11052,Telasco Segovia
704692,Nicolò Cocetta,10265,Nicolò Cocetta
925584,Axel Guessand,10880,Axel Guessand
565852,Ugochukwu Iwu,11645,Ugochukwu Iwu
547528,Artem Kontsevoy,12571,Artem Kontsevoy
391497,Lucas Lovat,12502,Lucas Lovat
524356,Amine Talal,13028,Amine Talal
741267,Sam Curtis,12465,Sam Curtis
906774,Du Queiroz,11644,Du Queiroz
917404,Mikhail Ryadno,11642,Mikhail Ryadno
846310,Oscar Højlund,12952,Oscar Højlund
114022,Merabi Uridia,11650,Merabi Uridia
227538,Igor Vujacic,11647,Igor Vujacic
521872,Mirlind Daku,11649,Mirlind Daku
700385,Ilya Rozhkov,11648,Ilya Rozhkov
376110,Jasmin Celikovic,11653,Jasmin Celikovic
905928,Egor Karpitskiy,11656,Egor Karpitskiy
817700,Igor Dmitriev,11640,Igor Dmitriev
1004834,George Ilenikhena,12804,George Ilenikhena
358646,Nikola Radmanovac,11669,Nikola Radmanovac
447462,Gedeon Guzina,11675,Gedeon Guzina
524181,Vladislav Lazarev,11677,Vladislav Lazarev
524791,Artur Galoyan,11671,Artur Galoyan
646894,Sergey Pryakhin,11672,Sergey Pryakhin
654117,Tamerlan Musaev,11673,Tamerlan Musaev
836441,Gaspar,4227,Gaspar
660438,Orri Óskarsson,13048,Orri Óskarsson
881610,David Ankeye,12440,David Ankeye
916920,Shavy Babicka,12389,Shavy Babicka
456814,Maksim Sidorov,11659,Maksim Sidorov
651580,Matvey Kislyak,11456,Matvey Kislyak
858259,Emircan Gürlük,11660,Emircan Gürlük
289460,Jurij Medvedev,11668,Jurij Medvedev
685854,Ruslan Bezrukov,9026,Ruslan Bezrukov
817604,David Semenchuk,11567,David Semenchuk
623380,Aleksandr Osipov,11679,Aleksandr Osipov
697728,Nikita Saltykov,11657,Nikita Saltykov
582058,Kirill Glushchenkov,12513,Kirill Glushchenkov
929494,Chukwubuikem Ikwuemesi,12016,Chukwubuikem Ikwuemesi
646829,Nathaniel Adjei,12382,Nathaniel Adjei
574660,Strahinja Erakovic,11687,Strahinja Erakovic
339780,Svetoslav Kovachev,11696,Svetoslav Kovachev
874066,Oliver Arblaster,12449,Oliver Arblaster
305274,Fred Onyedinma,12549,Fred Onyedinma
598828,Aleksey Mamin,8196,Aleksey Mamin
500054,David Jurásek,12372,David Jurásek
951303,Andrey Khodanovich,11440,Andrey Khodanovich
939065,Andrey Ivlev,11694,Andrey Ivlev
548729,Zeki Amdouni,11701,Zeki Amdouni
566799,James Trafford,9077,James Trafford
544148,Tomas Cvancara,11846,Tomás Cvancara
574201,Grant-Leon Ranos,11847,Grant-Leon Ranos
622992,Pablo Gozálbez,8473,Pablo Gozálbez
660735,Federico Gattoni,11705,Federico Gattoni
676042,Juanlu Sánchez,8409,Juanlu Sanchez
337811,Francesco Gelli,11880,Francesco Gelli
453864,Marvin Cuni,11881,Marvin Çuni
459988,Gennaro Borrelli,11883,Gennaro Borrelli
330208,Alessandro Vogliacco,12124,Alessandro Vogliacco
554903,Mateo Retegui,11898,Mateo Retegui
818880,Tommaso Corazza,11963,Tommaso Corazza
404950,Nicolas Seiwald,11871,Nicolas Seiwald
627442,Benjamin Sesko,11974,Benjamin Sesko
125685,Luke Berry,11722,Luke Berry
207742,Tom Lockyer,11714,Tom Lockyer
244338,Pelly Ruddock Mpanzu,11716,Pelly Ruddock Mpanzu
278166,Amari'i Bell,11713,Amari'i Bell
319900,Elijah Adebayo,11718,Elijah Adebayo
392591,Chiedozie Ogbene,11719,Chiedozie Ogbene
608175,Alfie Doughty,11723,Alfie Doughty
627248,Lewis Dobbin,10027,Lewis Dobbin
670859,Antwoine Hackford,9222,Antwoine Hackford
746739,Andre Brooks,11731,Andre Brooks
852024,Bénie Traoré,11729,Bénie Traoré
334213,Lukas Daschner,11842,Lukas Daschner
488755,Jakov Medic,12944,Jakov Medic
742451,Carlos Forbs,13092,Carlos Forbs
910176,Thérence Koudou,11468,Thérence Koudou
626954,Imanol García de Albéniz,11760,Imanol García de Albéniz
834752,Unai Gómez,11531,Unai Gómez
417913,Álvaro Valles,11740,Álvaro Vallés
588426,Saúl Coco,11741,Saúl Coco
678406,Sergi Cardona,11744,Sergi Cardona
693352,Iron Gomis,7502,Iron Gomis
421873,Elia Caprile,7087,Elia Caprile
964087,Alphadjo Cissè,11418,Alphadjo Cissè
460651,Antoine Makoumbou,11957,Antoine Makoumbou
382478,Cédric Zesiger,11850,Cédric Zesiger
288340,Phillip Tietz,11845,Phillip Tietz
391742,Patric Pfeiffer,12072,Patric Pfeiffer
569457,Tim Breithaupt,11844,Tim Breithaupt
120189,Nikola Dovedan,11857,Nikola Dovedan
133731,Patrick Mainka,11853,Patrick Mainka
191359,Florian Pick,11854,Florian Pick
392710,Lennard Maloney,10071,Lennard Maloney
394033,Stefan Schimmer,11861,Stefan Schimmer
471055,Marvin Pieringer,11856,Marvin Pieringer
94030,Denis Thomalla,11858,Denis Thomalla
584254,Maximilian Breunig,11849,Maximilian Breunig
432682,Lars Olden Larsen,10445,Lars Olden Larsen
628834,Danley Jean Jacques,10302,Danley Jean Jacques
855308,Arthur Atta,11800,Arthur Atta
918969,Lamine Camara,11799,Lamine Camara
467632,Cristian Cásseres Jr.,11777,Cristian Cásseres Jr.
807689,Frank Magri,10193,Frank Magri
912902,Guillaume Restes,11776,Guillaume Restes
1028162,Antoine Joujou,11794,Antoine Joujou
122840,Loïc Nego,11787,Loïc Négo
568698,Issa Soumaré,11792,Issa Soumaré
607034,Akor Adams,11783,Akor Adams
662242,Rassoul Ndiaye,11790,Rassoul Ndiaye
667967,Yassine Kechta,11795,Yassine Kechta
763182,Josué Casimir,11789,Josué Casimir
768380,Arouna Sangante,11788,Arouna Sangante
691786,Morgan Guilavogui,11762,Morgan Guilavogui
1141628,Yunus Konak,12633,Yunus Konak
808224,Andres Sfait,11554,Andres Sfait
457422,Samuele Mulattieri,11927,Samuele Mulattieri
709985,Jeppe Corfitzen,11948,Jeppe Corfitzen
731525,Rareș Burnete,11947,Rares Burnete
926952,Patrick Dorgu,11944,Patrick Dorgu
231590,Braydon Manu,11920,Braydon Manu
237226,Marvin Mehlem,11916,Marvin Mehlem
283497,Mathias Honsak,11917,Mathias Honsak
286596,Emir Karic,11914,Emir Karic
346849,Christoph Klarer,11913,Christoph Klarer
349433,Fabian Nürnberger,11915,Fabian Nürnberger
464195,Filip Stojilkovic,11921,Filip Stojilkovic
673071,Oscar Vilhelmsson,11918,Oscar Vilhelmsson
692070,Clemens Riedel,11924,Clemens Riedel
93651,Marcel Schuhen,11912,Marcel Schuhen
94148,Fabian Schnellhardt,11919,Fabian Schnellhardt
672202,Camilo,9283,Camilo
713644,Bryan Zaragoza,10143,Bryan Zaragoza
662261,Rafa Marín,10200,Rafa Marín
542336,Nikola Sekulov,11478,Nikola Sekulov
585068,Aiham Ousou,12417,Aiham Ousou
913495,Emran Soglo,11750,Emran Soglo
426192,Ben Brereton Díaz,11815,Ben Brereton Díaz
709969,Ilias Akhomach,10121,Ilias Akhomach
617060,Mika Mármol,10224,Mika Mármol
707279,Hugo González,10082,Hugo Gonzalez
735571,Rodrigo Muniz,10717,Rodrigo Muniz
754037,Abbosbek Fayzullaev,11812,Abbosbek Fayzullaev
815346,Nathan Gassama,10500,Nathan Gassama
817180,Mamady Bangré,11778,Mamady Bangré
507344,Becir Omeragic,11786,Becir Omeragic
810649,Max Finkgräfe,11894,Max Finkgrafe
388294,Omar Traoré,11859,Omar Traoré
265209,Noah Loosli,11843,Noah Loosli
377042,Michael Folorunsho,11877,Michael Folorunsho
188436,Luigi Canotto,11884,Luigi Canotto
628366,Lucas Beltrán,11900,Lucas Beltrán
831162,Gino Infantino,11899,Gino Infantino
625047,Beñat Prados,9505,Beñat Prados
874080,Mason Burstow,11810,Mason Burstow
975689,Óscar Cortés,11765,Óscar Cortés
692737,Aljoscha Kemlein,11236,Aljoscha Kemlein
911328,Mohamed Kaba,11946,Mohamed Kaba
659415,Riccardo Pagano,11610,Riccardo Pagano
1000136,Gorka Rivera,10991,Gorka Rivera
586834,Jesurun Rak-Sakyi,9461,Jesurun Rak-Sakyi
346890,Noah Okafor,11966,Noah Okafor
572271,Xeber Alkain,11827,Xeber Alkain
1113068,Luka Bagatelia,12515,Luka Bagatelia
652459,Pavel Popov,12542,Pavel Popov
507341,Fabian Rieder,12038,Fabian Rieder
366143,Víctor Dávila,11970,Víctor Dávila
787151,Lukas Ullrich,11991,Lukas Ullrich
581357,Jan Schöppner,11865,Jan Schöppner
255461,Przemyslaw Szyminski,11887,Przemyslaw Szyminski
521407,Walid Cheddira,11989,Walid Cheddira
708169,Egor Mosin,10448,Egor Mosin
671829,Nikolay Tolstopyatov,10572,Nikolay Tolstopyatov
632349,Jarell Quansah,10187,Jarell Quansah
505308,César Gelabert,11779,César Gelabert
700078,Joel Mvuka,12004,Joel Mvuka
810411,Pablo Pagis,10347,Pablo Pagis
836518,Ignacio Miramón,11905,Ignacio Miramón
855134,Skelly Alvero,12013,Skelly Alvero
1111776,Ibou Sané,12000,Ibou Sané
432298,Zion Suzuki,12781,Zion Suzuki
633668,Giovanni Fabbian,11964,Giovanni Fabbian
732507,Agustín Martegani,12017,Agustín Martegani
471286,Thabo Cele,12036,Thabo Cele
917980,Anton Mukhin,11823,Anton Mukhin
331059,Luis Chávez,12058,Luis Chávez
622380,Cesare Casadei,10433,Cesare Casadei
863741,Nathan Fraser,11210,Nathan Fraser
734425,Michael Olakigbe,11487,Michael Olakigbe
392179,Hjalmar Ekdal,11704,Hjalmar Ekdal
631996,Brandon Aguilera,12034,Brandon Aguilera
926135,Omari Kellyman,11739,Omari Kellyman
955253,Bastien Meupiyou,11775,Bastien Meupiyou
661207,Oscar Bobb,11903,Oscar Bobb
977877,Ayanda Sishuba,11764,Ayanda Sishuba
322075,Thomas Isherwood,11925,Thomas Isherwood
466801,Sergi Altimira,11953,Sergi Altimira
707276,Miki Bosch,11833,Miki Bosch
1049151,Dembo Sylla,11769,Dembo Sylla
239647,Aiyegun Tosin,12049,Aiyegun Tosin
1099726,Papa Amadou Diallo,12002,Papa Amadou Diallo
1111777,Sadibou Sané,11806,Sadibou Sané
453870,Benedict Hollerbach,11981,Benedict Hollerbach
707450,Lorenzo Amatucci,11282,Lorenzo Amatucci
653348,Khellven,12051,Khellven
430592,Nikoloz Kutateladze,12063,Nikoloz Kutateladze
697954,Ivan Lepskiy,11481,Ivan Lepskiy
979766,Mathis Lambourde,11996,Mathis Lambourde
400680,Kevin Van Den Kerkhof,12048,Kévin Van Den Kerkhof
452477,Junior Adamu,12069,Junior Adamu
707274,César Tárrega,10107,César Tárrega
247589,Dan Glazer,12694,Dan Glazer
1025424,Solomon Agbalaka,11813,Solomon Agbalaka
485747,Thomas Keller,12023,Thomas Keller
876298,Matteo Prati,11959,Matteo Prati
542588,Alessandro Sorrentino,10896,Alessandro Sorrentino
526448,Maksim Borisko,11680,Maksim Borisko
534909,Guillermo Soto,12076,Guillermo Soto
918332,German Ignatov,11663,German Ignatov
735568,Natan,11890,Natan
550829,Matej Kovar,11069,Matej Kovár
270027,Frank Ronstadt,12099,Frank Ronstadt
604320,Frans Krätzig,11838,Frans Krätzig
820241,Damion Downs,11411,Damion Downs
887638,Davide Bartesaghi,11967,Davide Bartesaghi
659520,Bilal Nadir,9673,Bilal Nadir
901019,Neil El Aynaoui,12104,Neil El Aynaoui
1011200,Junior Mwanga,10581,Junior Mwanga
867357,Nacho Ferri,12107,Nacho Ferri
742521,Jhon Solís,12046,Jhon Solis
390823,Eric Curbelo,5200,Eric Curbelo
861981,Alan Matturro,12078,Alan Matturro
888493,Alejo Veliz,12105,Alejo Véliz
880054,Trivante Stewart,12112,Trivante Stewart
974996,Aaron Malouda,11759,Aaron Malouda
748316,Juan Manuel Cruz,12096,Juan Manuel Cruz
692563,Ivan Kukushkin,9376,Ivan Kukushkin
1013774,Marciano Sanca,11503,Marciano Sanca
316575,Moritz-Broni Kwarteng,12134,Moritz-Broni Kwarteng
119286,Jannik Müller,11923,Jannik Müller
438315,Andreas Müller,12090,Andreas Müller
507345,Leonidas Stergiou,11975,Leonidas Stergiou
895334,Yarek Gasiorowski,12139,Yarek Gasiorowski
938009,Bassirou N'Diaye,12144,Bassirou N'Diaye
746712,Pietro Comuzzo,11902,Pietro Comuzzo
743597,Matheus França,12152,Matheus França
1097139,Ayyoub Bouaddi,12162,Ayyoub Bouaddi
1047104,Yanis Issoufou,12127,Yanis Issoufou
866250,Seydou Fini,12011,Seydou Fini
890290,Dean Huijsen,11943,Dean Huijsen
733576,Alberto Moleiro,12160,Alberto Moleiro
938158,Marc Guiu,11633,Marc Guiu
750904,Tom Louchet,11515,Tom Louchet
1031293,Ryan Oné,12158,Ryan Oné
1082850,Deivid Washington,12033,Deivid Washington
1082519,Charlys,12097,Charlys
227084,Benedikt Gimber,11864,Benedikt Gimber
583046,Medon Berisha,10908,Medon Berisha
574193,Bambasé Conté,10427,Bambasé Conté
537763,Jordi Martín,12174,Jordi Martín
892929,Hugo Álvarez,10078,Hugo Álvarez
625657,Unai Marrero,9198,Unai Marrero
661145,Jon Aramburu,12182,Jon Aramburu
711377,Alberto Dadie,12321,Alberto Dadie
1041934,Jeremy Jorge,12604,Jeremy Jorge
724106,Luca Lipani,11929,Luca Lipani
631693,Jesús Owono,10010,Jesús Owono
815078,Jordy Makengo,12070,Jordy Makengo
999229,Jérémy Sebas,12183,Jeremy Sebas
947360,Kassoum Ouattara,12186,Kassoum Ouattara
907489,Luca Raimund,12067,Luca Raimund
614811,Joe White,9959,Joe White
948294,Nico Paz,11541,Nico Paz
922764,Ben Parkinson,12198,Ben Parkinson
184129,Jordan Clark,12187,Jordan Clark
537373,Valentino Fattore,10191,Valentino Fattore
900601,Alex Murphy,12199,Alex Murphy
663900,Giovanni Bonfanti,10413,Giovanni Bonfanti
1058368,Francesco Camarda,12218,Francesco Camarda
555166,Maksim Laykin,11658,Maksim Laykin
1028125,Abdellah Baallal,12228,Abdellah Baallal
624258,Conor Bradley,10120,Conor Bradley
1176345,Mahamadou Nagida,12159,Mahamadou Nagida
587002,Myles Peart-Harris,10205,Myles Peart-Harris
1083024,Ichem Ferrah,11252,Ichem Ferrah
466783,Arnau Tenas,8548,Arnau Tenas
657817,Benicio Baker-Boaitey,12204,Benicio Baker-Boaitey
796305,Jamie Donley,12118,Jamie Donley
718029,Unai Ropero,10618,Unai Ropero
1061656,Iker Almena,11738,Iker Almena
938729,Mikel Jauregizar,12263,Mikel Jauregizar
745851,Sydie Peck,12251,Sydie Peck
744857,Elias Baum,12250,Elias Baum
917015,Fabio Torsiello,12249,Fabio Torsiello
450239,Alejandro Cabeza,12231,Alejandro Cabeza
937955,Héctor Fort,12171,Hector Fort
895937,Marco Palestra,11551,Marco Palestra
938678,Leonardo Mendicino,11529,Leonardo Mendicino
732119,Kaide Gordon,10118,Kaide Gordon
361508,David Mamutovic,11908,David Mamutovic
684318,Samuel Bamba,12266,Samuel Bamba
814950,Kofi Amoako,12232,Kofi Amoako
800948,Jan-Carlo Simić,12181,Jan-Carlo Simic
1159022,Mateus Lusuardi,11990,Mateus Lusuardi
903666,Ethan Mbappé,12066,Ethan Mbappé
780630,Willy Kambwala,12275,Willy Kambwala
742201,Giuliano Simeone,9796,Giuliano Simeone
275218,Augusto Batalla,12298,Augusto Batalla
943837,Vitor Roque,12302,Vitor Roque
724783,Tawanda Chirewa,12234,Tawanda Chirewa
1210422,Aboubacar Bassinga,12736,Aboubacar Bassinga
1009766,David Otorbi,12297,David Otorbi
670845,Omari Forson,12340,Omari Forson
902467,Noam Mayoka-Tika,12120,Noam Mayoka-Tika
687609,Isaac Romero,12305,Isaac Romero
1004301,Jérémy Jacquet,11545,Jérémy Jacquet
774772,Antonin Cartillier,12119,Antonin Cartillier
814453,Andrea Sodero,12319,Andrea Sodero
909894,Giacomo Corona,12320,Giacomo Corona
534084,Niccolò Pierozzi,12178,Niccolò Pierozzi
1054909,Pablo Busto,12082,Pablo Busto
918250,Gino Caoki,12327,Gino Caoki
918268,Aurélien Pelon,11505,Aurelien Pelon
934838,Royce Openda,12326,Royce Openda
713787,Jhoanner Chávez,12343,Jhoanner Chávez
888738,Farès Ghedjemis,12303,Farès Ghedjemis
923915,Antal Yaakobishvili,12301,Antal Yaakobishvili
962110,Pau Cubarsí,12005,Pau Cubarsí
804831,Hendry Blank,12254,Hendry Blank
674806,Santiago Pierotti,12362,Santiago Pierotti
689505,Johnny Cardoso,12323,Johnny Cardoso
743501,Chaïm El Djebali,12368,Chaïm El Djebali
892973,Lovro Zvonarek,12308,Lovro Zvonarek
826064,Samuele Di Benedetto,12277,Samuele Di Benedetto
830108,Julián Malatini,12360,Julián Malatini
716276,Yerson Mosquera,9958,Yerson Mosquera
620319,Hugo Boutsingkham,12332,Hugo Boutsingkham
952436,Adel Mahamoud,12386,Adel Mahamoud
357995,Davide Bettella,7124,Davide Bettella
886503,Mohamed Bechikh,12307,Mohamed Bechikh
405690,Ole Pohlmann,12348,Ole Pohlmann
225963,Lautaro Giannetti,12341,Lautaro Giannetti
1064871,Joaquín Panichelli,12413,Joaquín Panichelli
872184,Tadeo Allende,12423,Tadeo Allende
1119455,Enzo Mongo,12388,Enzo Mongo
525155,Grégoire Coudert,9616,Grégoire Coudert
289167,Kamil Jóźwiak,12442,Kamil Józwiak
770436,Simon Ebonog,12446,Simon Ebonog
1068110,Rabby Nzingoula,12400,Rabby Nzingoula
931160,Djaoui Cissé,12451,Djaoui Cissé
939290,Jayden Danns,12455,Jayden Danns
984697,Trévis Dago,12468,Trévis Dago
969192,Ebenezer Akinsanmiro,11586,Ebenezer Akinsanmiro
1065442,Iñigo Arguibide,12472,Iñigo Arguibide
808559,Justin Kumi,10233,Justin Kumi
681615,Jimi Tauriainen,12497,Jimi Tauriainen
849410,Valentín Barco,12498,Valentín Barco
640692,Oumar Sako,12476,Oumar Sako
661140,Franco Orozco,12483,Franco Orozco
817967,Imran Aznaurov,12479,Imran Aznaurov
918342,Aleksey Koltakov,12480,Aleksey Koltakov
452464,Dardan Shabanhaxhaj,12490,Dardan Shabanhaxhaj
1111663,Kingstone Mutandwa,12334,Kingstone Mutandwa
440774,Rayan Senhadji,12514,Rayan Senhadji
401706,Ignacio Saavedra,12524,Ignacio Saavedra
983977,Alex Fernandes,12523,Alex Fernandes
965940,Zack Nelson,12188,Zack Nelson
1061665,Jastin Garcia,12098,Jastin García
935457,Salim El Jebari,11630,Salim El Jebari
822958,Tim Drexler,12469,Tim Drexler
814273,Saúl Guarirapa,12526,Saúl Guarirapa
856087,Mohammad Ghorbani,12488,Mohammad Ghorbani
857948,Kevin Castaño,12489,Kevin Castaño
1043634,Leon Chiwome,12532,Leon Chiwome
903693,Senny Mayulu,12345,Senny Mayulu
797563,Joel Imasuen,12547,Joel Imasuen
1247360,Ivan M'Bahia,12555,Ivan M'Bahia
1036407,Eyad El Askalany,12541,Eyad El Askalany
684315,Nnamdi Collins,12430,Nnamdi Collins
1047097,Yoram Zague,12402,Yoram Zague
1051589,Kasra Taheri,12492,Kasra Taheri
922413,Marko Mladenovic,12569,Marko Mladenovic
1038512,Asier Osambela,12537,Asier Osambela
1183719,Keyliane Abdallah,12587,Keyliane Abdallah
1184137,Yassin Tallal,12579,Yassin Tallal
918581,Anton Roshchin,12588,Anton Roshchin
888639,Ethan Wheatley,12568,Ethan Wheatley
1033652,Astemir Khezhev,12592,Astemir Khezhev
1004708,Josh Acheampong,12535,Josh Acheampong
923595,Max Moerstedt,12470,Max Moerstedt
1047101,Ilhan Fakili,12606,Ilhan Fakili
955360,Mohamed-Amine Bouchenna,12384,Mohamed-Amine Bouchenna
917014,Asaf Arania,12599,Asaf Arania
940135,Christos Papadopoulos,12221,Christos Papadopoulos
634125,Xabi Huarte,12608,Xabi Huarte
1130445,Abdoul Koné,12618,Abdoul Koné
845321,Kaelan Casey,11409,Kaelan Casey
1081219,Othmane Maamma,12192,Othmane Maamma
856274,Jonathan Asp Jensen,12620,Jonathan Asp Jensen
704825,Alessandro Dellavalle,12597,Alessandro Dellavalle
928900,Zanos Savva,12155,Zanos Savva
1011147,Mikey Moore,12603,Mikey Moore
1064103,Sergio Rodelas,12624,Sergio Rodelas
1127413,Amirhossein Reyvandi,12545,Amirhossein Reyvandi
974561,Nuha Jatta,12370,Nuha Jatta
897479,Bennit Bröger,12629,Bennit Bröger
730486,Mahmut Kücüksahin,12627,Mahmut Kücüksahin
908621,Nabil Aberdin,12154,Nabil Aberdin
810909,Lucas Michal,12376,Lucas Michal
955356,Saïmon Bouabré,12264,Saïmon Bouabré
845723,Finley Munroe,12581,Finley Munroe
91340,James Shea,11724,James Shea
1056971,Aingeru Olabarrieta,12262,Aingeru Olabarrieta
1018938,Jon Martín,12353,Jon Martín
928051,Gerardo Fusco,12617,Gerardo Fusco
312773,Daniele Sommariva,1922,Daniele Sommariva
818892,Nicola Bagnolini,10039,Nicola Bagnolini
821820,Pablo Sáenz,12363,Pablo Sáenz
1230202,Borja Vázquez,12641,Borja Vázquez
919358,Renat Golybin,12640,Renat Golybin
939374,Yoel Lago,12642,Yoel Lago
892217,Eneko Ortiz,9506,Eneko Ortiz
320864,Sven Karic,13109,Sven Karic
402010,Sékou Koïta,12670,Sékou Koïta
424022,Rustam Yatimov,12666,Rustam Yatimov
939068,Viktor Okishor,12663,Viktor Okishor
653681,Bojan Dimoski,12649,Bojan Dimoski
654121,Abu-Said Eldarushev,12652,Abu-Said Eldarushev
918836,Sergey Gribov,12654,Sergey Gribov
438306,Soslan Kagermazov,12678,Soslan Kagermazov
451244,David Volk,7654,David Volk
509970,Nemanja Andjelkovic,12675,Nemanja Andjelkovic
525472,Orinho,12676,Orinho
614776,Anton Krachkovskiy,12683,Anton Krachkovskiy
649301,Aleksandr Sandrachuk,12682,Aleksandr Sandrachuk
654591,Temirkan Sundukov,12687,Temirkan Sundukov
655494,Maksim Khramtsov,12686,Maksim Khramtsov
693647,Saminu Abdullahi,12677,Saminu Abdullahi
702149,Idar Shumakhov,12681,Idar Shumakhov
867082,Abakar Gadzhiev,12688,Abakar Gadzhiev
566861,Issa Bah,10331,Issa Bah
536156,Pierre Cornud,13025,Pierre Cornud
